Start Station,End Station,Start Line,End Line,Travel Time (minutes)
Noida Sector 18,Mayur Vihar Extension,Blue Line,Blue Line,37
Noida Sector 18,Dwarka Sector 13,Blue Line,Blue Line,21
Noida Sector 18,Golf Course,Blue Line,Blue Line,23
Noida Sector 18,Dwarka Sector 14,Blue Line,Blue Line,23
Noida Sector 18,Mayur Vihar -I,Blue Line,Blue Line,37
Noida Sector 18,Akshardham,Blue Line,Blue Line,37
Noida Sector 18,Dwarka Mor,Blue Line,Blue Line,25
Noida Sector 18,Nawada,Blue Line,Blue Line,24
Noida Sector 18,Indraprastha,Blue Line,Blue Line,34
Noida Sector 18,Uttam Nagar West,Blue Line,Blue Line,24
Noida Sector 18,Supreme Court,Blue Line,Blue Line,33
Noida Sector 18,Yamuna Bank,Blue Line,Blue Line,36
Noida Sector 18,Uttam Nagar East,Blue Line,Blue Line,25
Noida Sector 18,Mandi House,Blue Line,Blue Line,33
Noida Sector 18,Janakpuri West,Blue Line,Blue Line,25
Noida Sector 18,Barakhambha Road,Blue Line,Blue Line,33
Noida Sector 18,Janakpuri East,Blue Line,Blue Line,26
Noida Sector 18,Tilak Nagar,Blue Line,Blue Line,27
Noida Sector 18,Ramakrishna Ashram Marg,Blue Line,Blue Line,33
Noida Sector 18,Subhash Nagar,Blue Line,Blue Line,28
Noida Sector 18,Rajouri Garden,Blue Line,Blue Line,28
Noida Sector 18,Rajendra Place,Blue Line,Blue Line,31
Noida Sector 18,Tagore Garden,Blue Line,Blue Line,28
Noida Sector 18,Karol Bagh,Blue Line,Blue Line,32
Noida Sector 18,Jhandewalan,Blue Line,Blue Line,33
Noida Sector 18,Patel Nagar,Blue Line,Blue Line,31
Noida Sector 18,Shadipur,Blue Line,Blue Line,31
Noida Sector 18,Ramesh Nagar,Blue Line,Blue Line,30
Noida Sector 18,Kirti Nagar†,Blue Line,Blue Line,30
Noida Sector 18,Moti Nagar,Blue Line,Blue Line,31
Noida Sector 18,Laxmi Nagar,Blue Line,Blue Line branch,38
Noida Sector 18,Nirman Vihar,Blue Line,Blue Line branch,40
Noida Sector 18,Preet Vihar,Blue Line,Blue Line branch,41
Noida Sector 18,Vaishali,Blue Line,Blue Line branch,28
Noida Sector 18,Kaushambi,Blue Line,Blue Line branch,45
Noida Sector 18,Anand Vihar ISBT,Blue Line,Blue Line branch,44
Noida Sector 18,Karkarduma,Blue Line,Blue Line branch,43
Noida Sector 18,Punjabi Bagh,Blue Line,Green Line,33
Noida Sector 18,Ashok Park Main,Blue Line,Green Line,34
Noida Sector 18,Shivaji Park,Blue Line,Green Line,34
Noida Sector 18,Madipur,Blue Line,Green Line,34
Noida Sector 18,Paschim Vihar East,Blue Line,Green Line,34
Noida Sector 18,Paschim Vihar West,Blue Line,Green Line,34
Noida Sector 18,Peera Garhi,Blue Line,Green Line,34
Noida Sector 18,Udyog Nagar,Blue Line,Green Line,34
Noida Sector 18,Nangloi Railway station,Blue Line,Green Line,34
Noida Sector 18,Rajdhani Park,Blue Line,Green Line,35
Noida Sector 18,Nangloi,Blue Line,Green Line,34
Noida Sector 18,Mundka,Blue Line,Green Line,35
Noida Sector 18,Mundka Industrial Area,Blue Line,Green Line,36
Noida Sector 18,Ghevra,Blue Line,Green Line,37
Noida Sector 18,Tikri Kalan,Blue Line,Green Line,38
Noida Sector 18,Tikri Border,Blue Line,Green Line,39
Noida Sector 18,Pandit Shree Ram Sharma,Blue Line,Green Line,40
Noida Sector 18,Bahadurgarh City,Blue Line,Green Line,42
Noida Sector 18,Brigadier Hoshiyar Singh,Blue Line,Green Line,44
Noida Sector 18,Satguru Ramsingh Marg,Blue Line,Green Line branch,33
Noida Sector 18,Najafgarh,Blue Line,Grey Line,27
Noida Sector 18,Nangli,Blue Line,Grey Line,26
Noida Sector 18,Chirag Delhi,Blue Line,Magenta Line,24
Noida Sector 18,Greater Kailash,Blue Line,Magenta Line,25
Noida Sector 18,Panchsheel Park,Blue Line,Magenta Line,22
Noida Sector 18,Kalindi Kunj,Blue Line,Magenta Line,35
Noida Sector 18,Jasola Vihar Shaheen Bagh,Blue Line,Magenta Line,33
Noida Sector 18,Nehru Enclave,Blue Line,Magenta Line,27
Noida Sector 18,R.K.Puram,Blue Line,Magenta Line,19
Noida Sector 18,Okhla Bird Sanctuary,Blue Line,Magenta Line,37
Noida Sector 18,Okhla NSIC,Blue Line,Magenta Line,30
Noida Sector 18,Munirka,Blue Line,Magenta Line,18
Noida Sector 18,Shankar Vihar,Blue Line,Magenta Line,16
Noida Sector 18,Jamia Millia Islamia,Blue Line,Magenta Line,32
Noida Sector 18,Sukhdev Vihar,Blue Line,Magenta Line,31
Noida Sector 18,Vasant Vihar,Blue Line,Magenta Line,18
Noida Sector 18,Okhla Vihar,Blue Line,Magenta Line,34
Noida Sector 18,Sadar Bazaar Cantonment,Blue Line,Magenta Line,17
Noida Sector 18,Palam,Blue Line,Magenta Line,19
Noida Sector 18,Dashrath Puri,Blue Line,Magenta Line,21
Noida Sector 18,Dabri Mor-Janakpuri South,Blue Line,Magenta Line,23
Noida Sector 18,Delhi Aerocity,Blue Line,Orange Line,13
Noida Sector 18,Indira Gandhi International Airport,Blue Line,Orange Line,13
Noida Sector 18,Dhaula Kuan,Blue Line,Orange Line,22
Noida Sector 18,Shivaji Stadium,Blue Line,Orange Line,32
Noida Sector 18,Vinobapuri,Blue Line,Pink Line,29
Noida Sector 18,Bhikaji Cama Place,Blue Line,Pink Line,21
Noida Sector 18,Ashram,Blue Line,Pink Line,30
Noida Sector 18,Sarojini Nagar,Blue Line,Pink Line,23
Noida Sector 18,Sir Vishweshwaraiah Moti Bagh,Blue Line,Pink Line,22
Noida Sector 18,Hazrat Nizamuddin,Blue Line,Pink Line,32
Noida Sector 18,Durgabai Deshmukh South Campus,Blue Line,Pink Line,22
Noida Sector 18,Delhi Cantonment,Blue Line,Pink Line,21
Noida Sector 18,Mayur Vihar Pocket I,Blue Line,Pink Line,38
Noida Sector 18,Trilokpuri Sanjay Lake,Blue Line,Pink Line,40
Noida Sector 18,Shiv Vihar,Blue Line,Pink Line,24
Noida Sector 18,East Vinod Nagar – Mayur Vihar-II,Blue Line,Pink Line,40
Noida Sector 18,Mandawali – West Vinod Nagar,Blue Line,Pink Line,41
Noida Sector 18,Naraina Vihar,Blue Line,Pink Line,26
Noida Sector 18,IP Extension,Blue Line,Pink Line,42
Noida Sector 18,Mayapuri,Blue Line,Pink Line,27
Noida Sector 18,South,Blue Line,Pink Line,35
Noida Sector 18,Karkarduma Court,Blue Line,Pink Line,43
Noida Sector 18,Krishna Nagar,Blue Line,Pink Line,43
Noida Sector 18,ESI Hospital,Blue Line,Pink Line,31
Noida Sector 18,East Azad Nagar,Blue Line,Pink Line,43
Noida Sector 18,Punjabi Bagh West,Blue Line,Pink Line,33
Noida Sector 18,Jaffrabad,Blue Line,Pink Line,44
Noida Sector 18,Shakurpur,Blue Line,Pink Line,36
Noida Sector 18,Maujpur-Babarpur,Blue Line,Pink Line,46
Noida Sector 18,Gokulpuri,Blue Line,Pink Line,48
Noida Sector 18,Shalimar Bagh,Blue Line,Pink Line,41
Noida Sector 18,Majlis Park,Blue Line,Pink Line,44
Noida Sector 18,Shaheed Nagar,Blue Line,Red Line,21
Noida Sector 18,Mohan Nagar,Blue Line,Red Line,22
Noida Sector 18,Raj Bagh,Blue Line,Red Line,33
Noida Sector 18,Inderlok,Blue Line,Red Line,35
Noida Sector 18,Kashmere Gate,Blue Line,Red Line,35
Noida Sector 18,Welcome,Blue Line,Red Line,35
Noida Sector 18,Pul Bangash,Blue Line,Red Line,36
Noida Sector 18,Pratap Nagar,Blue Line,Red Line,36
Noida Sector 18,Tis Hazari,Blue Line,Red Line,37
Noida Sector 18,Shastri Park,Blue Line,Red Line,40
Noida Sector 18,Seelampur,Blue Line,Red Line,42
Noida Sector 18,Shastri Nagar,Blue Line,Red Line,35
Noida Sector 18,Shaheed Sthal,Blue Line,Red Line,58
Noida Sector 18,Shahdara,Blue Line,Red Line,44
Noida Sector 18,Jhilmil,Blue Line,Red Line,47
Noida Sector 18,Mansarovar Park,Blue Line,Red Line,46
Noida Sector 18,Dilshad Garden,Blue Line,Red Line,48
Noida Sector 18,Arthala,Blue Line,Red Line,56
Noida Sector 18,Major Mohit Sharma,Blue Line,Red Line,52
Noida Sector 18,Kanhaiya Nagar,Blue Line,Red Line,36
Noida Sector 18,Keshav Puram,Blue Line,Red Line,37
Noida Sector 18,Netaji Subhash Place,Blue Line,Red Line,38
Noida Sector 18,Kohat Enclave,Blue Line,Red Line,38
Noida Sector 18,Shyam Park,Blue Line,Red Line,46
Noida Sector 18,Pitam Pura,Blue Line,Red Line,38
Noida Sector 18,Rohini East,Blue Line,Red Line,39
Noida Sector 18,Rohini West,Blue Line,Red Line,40
Noida Sector 18,Rithala,Blue Line,Red Line,41
Noida Sector 18,Hindon,Blue Line,Red Line,83
Noida Sector 18,Lal Qila,Blue Line,Violet Line,1763
Noida Sector 18,Raja Nahar Singh,Blue Line,Violet Line,42
Noida Sector 18,Sant Surdas (Sihi),Blue Line,Violet Line,40
Noida Sector 18,Escorts Mujesar,Blue Line,Violet Line,39
Noida Sector 18,Bata Chowk,Blue Line,Violet Line,38
Noida Sector 18,Neelam Chowk Ajronda,Blue Line,Violet Line,37
Noida Sector 18,Mewala Maharajpur,Blue Line,Violet Line,33
Noida Sector 18,Badarpur Border,Blue Line,Violet Line,33
Noida Sector 18,Tughlakabad Station,Blue Line,Violet Line,32
Noida Sector 18,Mohan Estate,Blue Line,Violet Line,32
Noida Sector 18,Sarita Vihar,Blue Line,Violet Line,31
Noida Sector 18,Jasola Apollo,Blue Line,Violet Line,31
Noida Sector 18,Harkesh Nagar Okhla,Blue Line,Violet Line,30
Noida Sector 18,Govind Puri,Blue Line,Violet Line,29
Noida Sector 18,Sector 28,Blue Line,Violet Line,14
Noida Sector 18,Nehru Place,Blue Line,Violet Line,28
Noida Sector 18,Kalkaji Mandir,Blue Line,Violet Line,29
Noida Sector 18,Kailash Colony,Blue Line,Violet Line,27
Noida Sector 18,Moolchand,Blue Line,Violet Line,26
Noida Sector 18,Lajpat Nagar,Blue Line,Violet Line,27
Noida Sector 18,Jangpura,Blue Line,Violet Line,29
Noida Sector 18,Jawaharlal Nehru Stadium,Blue Line,Violet Line,28
Noida Sector 18,Khan Market,Blue Line,Violet Line,29
Noida Sector 18,Janpath,Blue Line,Violet Line,29
Noida Sector 18,ITO,Blue Line,Violet Line,34
Noida Sector 18,Delhi Gate,Blue Line,Violet Line,35
Noida Sector 18,Jama Masjid,Blue Line,Violet Line,37
Noida Sector 18,Sarai,Blue Line,Violet Line,35
Noida Sector 18,HUDA City Centre,Blue Line,Yellow Line,5
Noida Sector 18,Sultanpur,Blue Line,Yellow Line,32
Noida Sector 18,IFFCO Chowk,Blue Line,Yellow Line,3
Noida Sector 18,MG Road,Blue Line,Yellow Line,1
Noida Sector 18,Arjan Garh,Blue Line,Yellow Line,6
Noida Sector 18,Sikandarpur,Blue Line,Yellow Line,2
Noida Sector 18,Guru Dronacharya,Blue Line,Yellow Line,3
Noida Sector 18,Ghitorni,Blue Line,Yellow Line,10
Noida Sector 18,Chhatarpur,Blue Line,Yellow Line,14
Noida Sector 18,Saket,Blue Line,Yellow Line,21
Noida Sector 18,Malviya Nagar,Blue Line,Yellow Line,21
Noida Sector 18,Hauz Khas,Blue Line,Yellow Line,21
Noida Sector 18,Green Park,Blue Line,Yellow Line,23
Noida Sector 18,AIIMS,Blue Line,Yellow Line,24
Noida Sector 18,INA,Blue Line,Yellow Line,25
Noida Sector 18,Jor Bagh,Blue Line,Yellow Line,27
Noida Sector 18,Lok Kalyan Marg,Blue Line,Yellow Line,27
Noida Sector 18,Udyog Bhawan,Blue Line,Yellow Line,29
Noida Sector 18,Central Secretariat,Blue Line,Yellow Line,30
Noida Sector 18,Patel Chowk,Blue Line,Yellow Line,31
Noida Sector 18,Rajiv Chowk,Blue Line,Yellow Line,33
Noida Sector 18,New Delhi,Blue Line,Yellow Line,34
Noida Sector 18,Chawri Bazar,Blue Line,Yellow Line,36
Noida Sector 18,Chandni Chowk,Blue Line,Yellow Line,37
Noida Sector 18,Civil Lines,Blue Line,Yellow Line,39
Noida Sector 18,Vidhan Sabha,Blue Line,Yellow Line,40
Noida Sector 18,Vishwa Vidyalaya,Blue Line,Yellow Line,41
Noida Sector 18,GTB Nagar,Blue Line,Yellow Line,41
Noida Sector 18,Model Town,Blue Line,Yellow Line,41
Noida Sector 18,Azadpur,Blue Line,Yellow Line,41
Noida Sector 18,Adarsh Nagar,Blue Line,Yellow Line,41
Noida Sector 18,Jahangirpuri,Blue Line,Yellow Line,43
Noida Sector 18,Haiderpur,Blue Line,Yellow Line,43
Noida Sector 18,Rohini Sector 18,Blue Line,Yellow Line,44
Noida Sector 18,Samaypur Badli,Blue Line,Yellow Line,45
Noida Sector 34,Dwarka Sector 21,Blue Line,Blue Line,13
Noida Sector 34,Botanical Garden,Blue Line,Blue Line,40
Noida Sector 34,Dwarka Sector 8,Blue Line,Blue Line,15
Noida Sector 34,Dwarka Sector 9,Blue Line,Blue Line,16
Noida Sector 34,Dwarka,Blue Line,Blue Line,18
Noida Sector 34,Noida Electronic City,Blue Line,Blue Line,35
Noida Sector 34,Dwarka Sector 10,Blue Line,Blue Line,18
Noida Sector 34,Dwarka Sector 11,Blue Line,Blue Line,19
Noida Sector 34,New Ashok Nagar,Blue Line,Blue Line,37
Noida Sector 34,Dwarka Sector 12,Blue Line,Blue Line,20
Noida Sector 34,Mayur Vihar Extension,Blue Line,Blue Line,37
Noida Sector 34,Dwarka Sector 13,Blue Line,Blue Line,21
Noida Sector 34,Golf Course,Blue Line,Blue Line,23
Noida Sector 34,Dwarka Sector 14,Blue Line,Blue Line,23
Noida Sector 34,Mayur Vihar -I,Blue Line,Blue Line,37
Noida Sector 34,Akshardham,Blue Line,Blue Line,37
Noida Sector 34,Dwarka Mor,Blue Line,Blue Line,25
Noida Sector 34,Nawada,Blue Line,Blue Line,24
Noida Sector 34,Indraprastha,Blue Line,Blue Line,34
Noida Sector 34,Uttam Nagar West,Blue Line,Blue Line,24
Noida Sector 34,Supreme Court,Blue Line,Blue Line,33
Noida Sector 34,Yamuna Bank,Blue Line,Blue Line,36
Noida Sector 34,Uttam Nagar East,Blue Line,Blue Line,25
Noida Sector 34,Mandi House,Blue Line,Blue Line,33
Noida Sector 34,Janakpuri West,Blue Line,Blue Line,25
Noida Sector 34,Barakhambha Road,Blue Line,Blue Line,33
Noida Sector 34,Janakpuri East,Blue Line,Blue Line,26
Noida Sector 34,Tilak Nagar,Blue Line,Blue Line,27
Noida Sector 34,Ramakrishna Ashram Marg,Blue Line,Blue Line,33
Noida Sector 34,Subhash Nagar,Blue Line,Blue Line,28
Noida Sector 34,Rajouri Garden,Blue Line,Blue Line,28
Noida Sector 34,Rajendra Place,Blue Line,Blue Line,31
Noida Sector 34,Tagore Garden,Blue Line,Blue Line,28
Noida Sector 34,Karol Bagh,Blue Line,Blue Line,32
Noida Sector 34,Jhandewalan,Blue Line,Blue Line,33
Noida Sector 34,Patel Nagar,Blue Line,Blue Line,31
Noida Sector 34,Shadipur,Blue Line,Blue Line,31
Noida Sector 34,Ramesh Nagar,Blue Line,Blue Line,30
Noida Sector 34,Kirti Nagar†,Blue Line,Blue Line,30
Noida Sector 34,Moti Nagar,Blue Line,Blue Line,31
Noida Sector 34,Laxmi Nagar,Blue Line,Blue Line branch,38
Noida Sector 34,Nirman Vihar,Blue Line,Blue Line branch,40
Noida Sector 34,Preet Vihar,Blue Line,Blue Line branch,41
Noida Sector 34,Vaishali,Blue Line,Blue Line branch,28
Noida Sector 34,Kaushambi,Blue Line,Blue Line branch,45
Noida Sector 34,Anand Vihar ISBT,Blue Line,Blue Line branch,44
Noida Sector 34,Karkarduma,Blue Line,Blue Line branch,43
Noida Sector 34,Punjabi Bagh,Blue Line,Green Line,33
Noida Sector 34,Ashok Park Main,Blue Line,Green Line,34
Noida Sector 34,Shivaji Park,Blue Line,Green Line,34
Noida Sector 34,Madipur,Blue Line,Green Line,34
Noida Sector 34,Paschim Vihar East,Blue Line,Green Line,34
Noida Sector 34,Paschim Vihar West,Blue Line,Green Line,34
Noida Sector 34,Peera Garhi,Blue Line,Green Line,34
Noida Sector 34,Udyog Nagar,Blue Line,Green Line,34
Noida Sector 34,Nangloi Railway station,Blue Line,Green Line,34
Noida Sector 34,Rajdhani Park,Blue Line,Green Line,35
Noida Sector 34,Nangloi,Blue Line,Green Line,34
Noida Sector 34,Mundka,Blue Line,Green Line,35
Noida Sector 34,Mundka Industrial Area,Blue Line,Green Line,36
Noida Sector 34,Ghevra,Blue Line,Green Line,37
Noida Sector 34,Tikri Kalan,Blue Line,Green Line,38
Noida Sector 34,Tikri Border,Blue Line,Green Line,39
Noida Sector 34,Pandit Shree Ram Sharma,Blue Line,Green Line,40
Noida Sector 34,Bahadurgarh City,Blue Line,Green Line,42
Noida Sector 34,Brigadier Hoshiyar Singh,Blue Line,Green Line,44
Noida Sector 34,Satguru Ramsingh Marg,Blue Line,Green Line branch,33
Noida Sector 34,Najafgarh,Blue Line,Grey Line,27
Noida Sector 34,Nangli,Blue Line,Grey Line,26
Noida Sector 34,Chirag Delhi,Blue Line,Magenta Line,24
Noida Sector 34,Greater Kailash,Blue Line,Magenta Line,25
Noida Sector 34,Panchsheel Park,Blue Line,Magenta Line,22
Noida Sector 34,Kalindi Kunj,Blue Line,Magenta Line,35
Noida Sector 34,Jasola Vihar Shaheen Bagh,Blue Line,Magenta Line,33
Noida Sector 34,Nehru Enclave,Blue Line,Magenta Line,27
Noida Sector 34,R.K.Puram,Blue Line,Magenta Line,19
Noida Sector 34,Okhla Bird Sanctuary,Blue Line,Magenta Line,37
Noida Sector 34,Okhla NSIC,Blue Line,Magenta Line,30
Noida Sector 34,Munirka,Blue Line,Magenta Line,18
Noida Sector 34,Shankar Vihar,Blue Line,Magenta Line,16
Noida Sector 34,Jamia Millia Islamia,Blue Line,Magenta Line,32
Noida Sector 34,Sukhdev Vihar,Blue Line,Magenta Line,31
Noida Sector 34,Vasant Vihar,Blue Line,Magenta Line,18
Noida Sector 34,Okhla Vihar,Blue Line,Magenta Line,34
Noida Sector 34,Sadar Bazaar Cantonment,Blue Line,Magenta Line,17
Noida Sector 34,Palam,Blue Line,Magenta Line,19
Noida Sector 34,Dashrath Puri,Blue Line,Magenta Line,21
Noida Sector 34,Dabri Mor-Janakpuri South,Blue Line,Magenta Line,23
Noida Sector 34,Delhi Aerocity,Blue Line,Orange Line,13
Noida Sector 34,Indira Gandhi International Airport,Blue Line,Orange Line,13
Noida Sector 34,Dhaula Kuan,Blue Line,Orange Line,22
Noida Sector 34,Shivaji Stadium,Blue Line,Orange Line,32
Noida Sector 34,Vinobapuri,Blue Line,Pink Line,29
Noida Sector 34,Bhikaji Cama Place,Blue Line,Pink Line,21
Noida Sector 34,Ashram,Blue Line,Pink Line,30
Noida Sector 34,Sarojini Nagar,Blue Line,Pink Line,23
Noida Sector 34,Sir Vishweshwaraiah Moti Bagh,Blue Line,Pink Line,22
Noida Sector 34,Hazrat Nizamuddin,Blue Line,Pink Line,32
Noida Sector 34,Durgabai Deshmukh South Campus,Blue Line,Pink Line,22
Noida Sector 34,Delhi Cantonment,Blue Line,Pink Line,21
Noida Sector 34,Mayur Vihar Pocket I,Blue Line,Pink Line,38
Noida Sector 34,Trilokpuri Sanjay Lake,Blue Line,Pink Line,40
Noida Sector 34,Shiv Vihar,Blue Line,Pink Line,24
Noida Sector 34,East Vinod Nagar – Mayur Vihar-II,Blue Line,Pink Line,40
Noida Sector 34,Mandawali – West Vinod Nagar,Blue Line,Pink Line,41
Noida Sector 34,Naraina Vihar,Blue Line,Pink Line,26
Noida Sector 34,IP Extension,Blue Line,Pink Line,42
Noida Sector 34,Mayapuri,Blue Line,Pink Line,27
Noida Sector 34,South,Blue Line,Pink Line,35
Noida Sector 34,Karkarduma Court,Blue Line,Pink Line,43
Noida Sector 34,Krishna Nagar,Blue Line,Pink Line,43
Noida Sector 34,ESI Hospital,Blue Line,Pink Line,31
Noida Sector 34,East Azad Nagar,Blue Line,Pink Line,43
Noida Sector 34,Punjabi Bagh West,Blue Line,Pink Line,33
Noida Sector 34,Jaffrabad,Blue Line,Pink Line,44
Noida Sector 34,Shakurpur,Blue Line,Pink Line,36
Noida Sector 34,Maujpur-Babarpur,Blue Line,Pink Line,46
Noida Sector 34,Gokulpuri,Blue Line,Pink Line,48
Noida Sector 34,Shalimar Bagh,Blue Line,Pink Line,41
Noida Sector 34,Majlis Park,Blue Line,Pink Line,44
Noida Sector 34,Shaheed Nagar,Blue Line,Red Line,21
Noida Sector 34,Mohan Nagar,Blue Line,Red Line,22
Noida Sector 34,Raj Bagh,Blue Line,Red Line,33
Noida Sector 34,Inderlok,Blue Line,Red Line,35
Noida Sector 34,Kashmere Gate,Blue Line,Red Line,35
Noida Sector 34,Welcome,Blue Line,Red Line,35
Noida Sector 34,Pul Bangash,Blue Line,Red Line,36
Noida Sector 34,Pratap Nagar,Blue Line,Red Line,36
Noida Sector 34,Tis Hazari,Blue Line,Red Line,37
Noida Sector 34,Shastri Park,Blue Line,Red Line,40
Noida Sector 34,Seelampur,Blue Line,Red Line,42
Noida Sector 34,Shastri Nagar,Blue Line,Red Line,35
Noida Sector 34,Shaheed Sthal,Blue Line,Red Line,58
Noida Sector 34,Shahdara,Blue Line,Red Line,44
Noida Sector 34,Jhilmil,Blue Line,Red Line,47
Noida Sector 34,Mansarovar Park,Blue Line,Red Line,46
Noida Sector 34,Dilshad Garden,Blue Line,Red Line,48
Noida Sector 34,Arthala,Blue Line,Red Line,56
Noida Sector 34,Major Mohit Sharma,Blue Line,Red Line,52
Noida Sector 34,Kanhaiya Nagar,Blue Line,Red Line,36
Noida Sector 34,Keshav Puram,Blue Line,Red Line,37
Noida Sector 34,Netaji Subhash Place,Blue Line,Red Line,38
Noida Sector 34,Kohat Enclave,Blue Line,Red Line,38
Noida Sector 34,Shyam Park,Blue Line,Red Line,46
Noida Sector 34,Pitam Pura,Blue Line,Red Line,38
Noida Sector 34,Rohini East,Blue Line,Red Line,39
Noida Sector 34,Rohini West,Blue Line,Red Line,40
Noida Sector 34,Rithala,Blue Line,Red Line,41
Noida Sector 34,Hindon,Blue Line,Red Line,83
Noida Sector 34,Lal Qila,Blue Line,Violet Line,1763
Noida Sector 34,Raja Nahar Singh,Blue Line,Violet Line,42
Noida Sector 34,Sant Surdas (Sihi),Blue Line,Violet Line,40
Noida Sector 34,Escorts Mujesar,Blue Line,Violet Line,39
Noida Sector 34,Bata Chowk,Blue Line,Violet Line,38
Noida Sector 34,Neelam Chowk Ajronda,Blue Line,Violet Line,37
Noida Sector 34,Mewala Maharajpur,Blue Line,Violet Line,33
Noida Sector 34,Badarpur Border,Blue Line,Violet Line,33
Noida Sector 34,Tughlakabad Station,Blue Line,Violet Line,32
Noida Sector 34,Mohan Estate,Blue Line,Violet Line,32
Noida Sector 34,Sarita Vihar,Blue Line,Violet Line,31
Noida Sector 34,Jasola Apollo,Blue Line,Violet Line,31
Noida Sector 34,Harkesh Nagar Okhla,Blue Line,Violet Line,30
Noida Sector 34,Govind Puri,Blue Line,Violet Line,29
Noida Sector 34,Sector 28,Blue Line,Violet Line,14
Noida Sector 34,Nehru Place,Blue Line,Violet Line,28
Noida Sector 34,Kalkaji Mandir,Blue Line,Violet Line,29
Noida Sector 34,Kailash Colony,Blue Line,Violet Line,27
Noida Sector 34,Moolchand,Blue Line,Violet Line,26
Noida Sector 34,Lajpat Nagar,Blue Line,Violet Line,27
Noida Sector 34,Jangpura,Blue Line,Violet Line,29
Noida Sector 34,Jawaharlal Nehru Stadium,Blue Line,Violet Line,28
Noida Sector 34,Khan Market,Blue Line,Violet Line,29
Noida Sector 34,Janpath,Blue Line,Violet Line,29
Noida Sector 34,ITO,Blue Line,Violet Line,34
Noida Sector 34,Delhi Gate,Blue Line,Violet Line,35
Noida Sector 34,Jama Masjid,Blue Line,Violet Line,37
Noida Sector 34,Sarai,Blue Line,Violet Line,35
Noida Sector 34,HUDA City Centre,Blue Line,Yellow Line,5
Noida Sector 34,Sultanpur,Blue Line,Yellow Line,32
Noida Sector 34,IFFCO Chowk,Blue Line,Yellow Line,3
Noida Sector 34,MG Road,Blue Line,Yellow Line,1
Noida Sector 34,Arjan Garh,Blue Line,Yellow Line,6
Noida Sector 34,Sikandarpur,Blue Line,Yellow Line,2
Noida Sector 34,Guru Dronacharya,Blue Line,Yellow Line,3
Noida Sector 34,Ghitorni,Blue Line,Yellow Line,10
Noida Sector 34,Chhatarpur,Blue Line,Yellow Line,14
Noida Sector 34,Saket,Blue Line,Yellow Line,21
Noida Sector 34,Malviya Nagar,Blue Line,Yellow Line,21
Noida Sector 34,Hauz Khas,Blue Line,Yellow Line,21
Noida Sector 34,Green Park,Blue Line,Yellow Line,23
Noida Sector 34,AIIMS,Blue Line,Yellow Line,24
Noida Sector 34,INA,Blue Line,Yellow Line,25
Noida Sector 34,Jor Bagh,Blue Line,Yellow Line,27
Noida Sector 34,Lok Kalyan Marg,Blue Line,Yellow Line,27
